일자,요일,도로명,링크아이디,검지기아이디,지점명,방향,시점명,종점명,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2021-03-06,토,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,143,54,46,37,26,24,85,168,244,369,659,811,967,1032,1176,1222,1097,1025,1035,837,717,506,308,176
2021-03-07,일,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,121,76,35,17,21,14,72,103,120,187,499,667,941,600,962,1140,1111,1177,925,799,556,384,257,170
2021-03-08,월,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,102,48,32,22,16,37,156,342,846,1472,937,710,721,758,737,741,802,841,889,957,642,468,311,233
2021-03-09,화,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,125,64,39,27,24,32,158,343,913,1377,894,687,742,767,747,753,795,820,832,933,663,410,289,223
2021-03-10,수,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,126,65,31,27,23,32,139,299,909,1380,944,770,768,793,771,783,878,795,905,952,726,441,316,196
2021-03-11,목,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,130,65,29,15,39,34,153,316,886,1416,920,645,784,792,796,737,820,859,862,1006,745,451,302,230
2021-03-12,금,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,113,69,43,35,32,32,177,326,905,1391,946,710,765,869,844,785,895,917,973,1071,788,487,335,261
2021-03-13,토,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,142,68,49,46,30,29,104,180,232,363,617,817,1004,1056,1204,1150,1040,1029,1030,853,711,520,316,179
2021-03-14,일,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,120,68,34,21,17,12,61,79,133,217,504,732,912,1022,1146,1074,1068,1083,1015,586,468,432,275,179
2021-03-15,월,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,101,40,34,20,18,37,174,370,929,1439,984,698,740,820,729,693,764,758,829,941,668,446,296,212
2021-03-16,화,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,122,68,35,32,24,33,183,384,934,1453,929,732,780,755,742,749,845,827,867,979,677,484,299,219
2021-03-17,수,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,128,42,24,32,29,28,170,368,870,1396,931,810,798,805,813,753,773,804,914,951,724,468,337,196
2021-03-18,목,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,136,60,36,31,28,28,158,371,943,1354,902,756,788,790,737,765,821,816,895,969,730,479,321,249
2021-03-19,금,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,123,69,43,33,27,32,163,374,860,1279,845,739,797,876,793,747,834,921,1007,982,692,387,328,237
2021-03-20,토,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,154,78,37,38,24,33,103,186,202,404,570,780,907,1085,1100,1072,1134,1016,957,785,664,365,319,192
2021-03-21,일,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,119,58,29,27,23,28,60,117,136,202,510,698,838,1052,1146,1070,1030,1069,877,808,589,419,273,179
2021-03-22,월,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,75,52,30,24,27,32,175,382,995,1570,954,655,725,763,745,716,609,824,873,966,726,506,277,203
2021-03-23,화,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,128,45,34,37,25,38,163,384,951,1373,605,714,743,809,790,765,499,706,836,986,708,466,319,190
2021-03-24,수,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,110,64,33,30,32,22,168,351,982,1383,940,762,758,828,756,691,810,772,950,905,718,502,307,229
2021-03-25,목,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,132,64,26,29,31,28,181,355,971,1392,902,746,831,811,768,752,809,761,867,923,682,477,328,256
2021-03-26,금,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,126,72,26,26,20,36,170,388,885,1386,892,798,820,903,831,818,857,869,946,1110,783,507,356,261
2021-03-27,토,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,174,89,36,31,28,34,101,180,221,353,627,858,1027,1092,1180,1058,1142,1085,862,787,740,500,365,189
2021-03-28,일,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,102,65,38,28,17,17,58,82,132,191,466,601,792,909,946,1033,1076,1009,825,715,593,391,256,182
2021-03-29,월,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,106,42,37,22,29,29,184,446,997,1414,887,674,708,780,767,673,816,808,850,962,721,483,318,224
2021-03-30,화,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,102,72,41,29,35,26,197,394,916,1387,962,772,776,767,772,723,832,832,904,942,730,515,353,207
2021-03-31,수,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,95,53,29,25,33,33,156,389,920,1371,934,739,753,811,774,753,832,848,925,999,715,528,321,249
2021-03-01,월,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,37,18,17,12,10,9,22,56,54,85,129,133,192,277,285,283,289,204,240,171,106,94,68,43
2021-03-02,화,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,31,21,11,4,7,11,78,150,297,509,321,187,176,210,210,224,231,292,427,601,340,170,121,82
2021-03-03,수,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,38,14,11,5,10,12,78,140,258,485,306,206,183,174,202,229,256,274,471,609,260,131,114,85
2021-03-04,목,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,41,24,9,4,14,13,80,131,287,454,331,202,208,223,229,258,249,275,459,620,330,185,130,79
2021-03-05,금,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,37,22,11,9,12,13,73,136,269,453,327,230,200,194,238,262,280,338,516,655,382,225,139,102
2021-03-06,토,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,44,23,17,11,8,7,44,73,79,105,170,200,267,338,369,495,425,343,338,242,189,155,80,57
2021-03-07,일,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,44,15,16,5,8,4,19,34,47,69,119,144,262,209,317,382,333,280,242,209,125,124,85,58
2021-03-08,월,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,31,12,9,3,9,12,83,136,241,345,340,220,197,187,235,246,252,297,444,615,337,159,117,83
2021-03-09,화,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,27,14,16,5,5,11,79,113,287,462,316,205,208,214,246,237,239,262,465,608,334,178,137,77
2021-03-10,수,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,42,18,9,8,8,12,81,129,295,454,339,214,201,186,233,223,257,288,511,636,347,167,125,78
2021-03-11,목,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,41,24,15,9,9,6,81,127,254,452,331,221,202,191,221,226,240,276,452,571,304,182,114,61
2021-03-12,금,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,53,25,14,2,5,15,82,134,276,449,341,215,234,254,265,259,284,280,464,618,374,216,148,86
2021-03-13,토,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,56,23,18,12,8,5,45,82,81,127,207,196,307,354,492,455,476,435,344,273,177,139,76,84
2021-03-14,일,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,46,22,12,9,8,11,27,28,39,76,123,155,220,316,393,433,394,311,280,143,138,107,74,69
2021-03-15,월,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,31,21,17,8,12,22,85,155,290,519,344,211,193,177,200,219,246,301,447,607,309,197,113,80
2021-03-16,화,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,52,15,15,6,15,10,94,130,279,493,326,227,216,188,221,240,258,293,477,598,337,171,130,82
2021-03-17,수,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,46,20,17,11,11,9,88,138,286,477,332,227,194,198,231,218,248,283,514,670,344,182,148,83
2021-03-18,목,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,44,24,8,4,8,8,92,137,262,484,320,209,211,176,235,219,239,272,424,574,372,165,140,81
2021-03-19,금,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,47,24,11,8,8,12,100,133,291,482,308,226,224,217,239,236,286,331,481,686,336,156,156,68
2021-03-20,토,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,50,36,15,13,9,13,57,77,77,126,159,176,263,329,366,407,391,302,339,218,147,101,95,64
2021-03-21,일,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,35,20,12,4,6,7,23,45,52,65,117,164,233,346,314,375,392,298,267,190,133,130,84,61
2021-03-22,월,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,31,15,13,7,5,22,97,133,296,511,316,219,198,197,228,253,250,300,475,587,328,175,115,60
2021-03-23,화,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,50,26,9,6,9,16,81,144,294,464,328,208,208,227,208,212,248,312,424,584,343,182,112,73
2021-03-24,수,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,44,26,14,6,8,9,87,118,302,500,338,241,225,210,208,230,286,286,483,627,336,170,133,73
2021-03-25,목,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,45,23,17,9,6,10,80,131,302,465,333,209,210,204,249,237,254,266,459,496,317,198,137,83
2021-03-26,금,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,48,33,19,12,12,9,98,142,290,476,291,207,245,220,234,233,298,305,520,720,357,181,156,80
2021-03-27,토,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,56,31,14,16,7,6,60,93,69,128,193,204,302,355,367,390,398,328,329,203,180,116,87,62
2021-03-28,일,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,38,24,11,8,6,2,18,30,29,64,107,161,220,295,347,373,376,295,239,185,118,121,77,60
2021-03-29,월,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,33,19,14,15,9,13,85,141,284,554,360,203,178,199,193,221,236,250,470,641,312,182,119,79
2021-03-30,화,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,41,24,16,7,9,13,84,140,303,518,319,227,205,210,245,232,253,341,458,590,340,176,145,65
2021-03-31,수,송도과학로,1650257102,SDTRVCT00100014,연세대학교국제캠퍼스,상행,포스코글로벌R&D센터,송도과학로130번길시점,39,25,15,9,7,6,88,145,295,474,284,212,214,207,229,219,244,267,534,637,323,168,161,98
2021-03-01,월,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,197,102,58,38,45,69,169,423,378,328,396,410,527,702,797,781,759,654,676,634,482,400,405,233
2021-03-02,화,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,144,90,50,36,67,119,350,871,1428,2270,1257,755,722,731,824,817,766,880,1396,1694,1158,682,535,337
2021-03-03,수,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,176,96,55,48,83,119,324,797,1473,2217,1264,937,708,728,827,778,783,835,1426,1653,945,576,509,346
2021-03-04,목,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,212,89,41,43,83,119,315,824,1550,2236,1223,952,849,805,964,908,867,907,1357,1723,1222,797,604,350
2021-03-05,금,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,197,123,49,41,76,123,338,812,1500,2247,1258,956,838,845,931,946,960,1060,1520,1804,1303,859,659,417
2021-03-06,토,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,211,118,58,47,56,85,238,494,411,579,657,727,859,950,1154,1251,1211,1017,938,787,599,498,402,283
2021-03-07,일,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,166,93,63,34,51,56,153,313,394,391,448,534,856,622,917,1060,982,825,745,661,535,439,388,242
2021-03-08,월,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,139,66,33,36,81,136,353,793,1279,1914,1284,871,815,733,869,869,886,968,1431,1785,1266,714,558,329
2021-03-09,화,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,172,86,48,42,74,133,386,823,1531,2336,1353,891,846,770,860,865,817,912,1405,1703,1262,679,563,361
2021-03-10,수,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,198,97,52,54,86,115,343,877,1550,2330,1346,936,826,780,848,862,834,953,1491,1765,1239,691,540,345
2021-03-11,목,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,201,127,55,53,77,128,364,838,1458,2380,1307,966,907,817,959,917,824,956,1398,1653,1219,735,546,337
2021-03-12,금,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,209,107,56,52,69,128,371,851,1532,2264,1285,917,833,823,955,931,943,1056,1545,1796,1244,801,578,401
2021-03-13,토,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,237,136,81,47,87,97,258,560,512,657,679,707,915,1066,1318,1322,1292,1155,1004,788,614,462,373,319
2021-03-14,일,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,169,95,42,38,55,59,142,288,367,365,394,522,657,832,1238,1153,1078,867,779,500,469,429,383,255
2021-03-15,월,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,163,72,52,30,82,132,378,830,1474,2423,1254,848,802,754,851,830,877,1022,1394,1781,1151,718,519,319
2021-03-16,화,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,165,96,59,44,78,124,414,893,1539,2405,1322,969,823,769,898,820,890,995,1516,1708,1249,721,580,334
2021-03-17,수,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,191,103,52,54,83,108,365,841,1566,2362,1338,1014,871,853,987,917,922,954,1573,1776,1238,731,527,371
2021-03-18,목,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,195,123,50,54,83,128,380,889,1604,2352,1332,958,905,860,966,911,848,945,1451,1698,1284,704,537,370
